project,version,block_time,block_number,tx_hash,evt_index,borrower,tx_from,asset_address,asset_symbol,token_amount,usd_value
Aave,2,2022-04-20T06:50:51+00:00,14620390,\xcff8e09c5772f1df1465a6001cfa586c1d4cbe44173d8993d0a012b6d314d42b,391,\xc322150ad327091351af0c64f82627098cd04924,\xc322150ad327091351af0c64f82627098cd04924,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,-8,-332060.72
Aave,2,2022-04-20T06:53:07+00:00,14620401,\x222559dcc0852dbd6d50858b58f12ce96c97b029328c3d9cc638d9faad1f5c86,489,\x99b0b94eaaee137976ccd382c786e31c956061cd,\x99b0b94eaaee137976ccd382c786e31c956061cd,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,-1368.22962033721,-19565.6835708221
Aave,2,2022-04-20T06:54:06+00:00,14620408,\x8ee66ccfd12471d1e854810a1770a6ef59c2b9765720d8e3d35f7e16f35dabb1,88,\x6672a66348fb1792767b34fdcfdb2a63c59f37c6,\x73f7092510e44915cb177684db7b1f101aeecb8d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-2237.12847357433,-6934717.95623992
Aave,2,2022-04-20T06:57:04+00:00,14620420,\xc912469cae0321ac6579ef90a9b39c3a3e811e36d5ffcfac89bce481c3522266,31,\x88fffa0b5bc97e56274c0093d6fdab0f5b6e9e5b,\x88fffa0b5bc97e56274c0093d6fdab0f5b6e9e5b,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-81950.616191,-81985.363252265
Aave,2,2022-04-20T07:01:02+00:00,14620442,\x02fefb6ba12da8f8daa9847906495db54d37ecf8d26a26d64a36192521106f58,168,\x7c976f00e84db0b44f945fc6d7fad34b43150a1a,\x7c976f00e84db0b44f945fc6d7fad34b43150a1a,\x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,-5984.99831172057,-1103813.23863062
Aave,2,2022-04-20T07:06:08+00:00,14620467,\x023bf0249ecff6c745fad9b96306ffd78b4c353d63a59f9ec541bf7ffa81af81,26,\x462b57fb754723c9692c3f42ebba211be16c93a1,\x462b57fb754723c9692c3f42ebba211be16c93a1,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,-500,-1552985
Aave,2,2022-04-20T07:10:06+00:00,14620484,\x9bce2abf4b5defb26dfecf91212036f1228bc3d01f80387d2947df64d84d9d76,15,\x462b57fb754723c9692c3f42ebba211be16c93a1,\x462b57fb754723c9692c3f42ebba211be16c93a1,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,-500.970582050025,-1555999.59872992
Aave,2,2022-04-20T07:24:14+00:00,14620550,\xf275b62e184849b77765aff99190459f506b4498d033a8ffbb74497ce6f02cfe,247,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x99b0b94eaaee137976ccd382c786e31c956061cd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-25,-77528.25
Aave,2,2022-04-20T07:28:54+00:00,14620578,\x8e3909d0441cd61395c747430433b9702ac36786411392b4fbef8a8a6926920b,431,\x7db6c7cdd4e71b370f097c6ec0f50c3edc5163a3,\x7db6c7cdd4e71b370f097c6ec0f50c3edc5163a3,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,-0.100021049197962,-309.628160528687
Aave,2,2022-04-20T07:30:10+00:00,14620583,\x1341b23bc51fad2e0e586139c717638f8a899b5700d1a8cceaea17d9768deee7,242,\x5391e37aa59942ac723a227d4b14dea2ac8d947b,\x5391e37aa59942ac723a227d4b14dea2ac8d947b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1,-3100.99
Aave,2,2022-04-20T07:36:25+00:00,14620605,\x39b3cd6e79431732d7a284b943b2adfd5a27ec3f39e8c1b317d904ffce2ca364,90,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x99b0b94eaaee137976ccd382c786e31c956061cd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-50.1067379809445,-155238.190275663
Aave,2,2022-04-20T07:40:07+00:00,14620621,\x58799028d09e56f8ed75f746d57538052abb47cf0d9fb5df1603e663a7673280,108,\x8c6b10d42ff08e56133fca0dac75e1931b1fcc23,\x8c6b10d42ff08e56133fca0dac75e1931b1fcc23,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,-87.02203734,-3607958.90450723
Aave,2,2022-04-20T07:55:25+00:00,14620675,\xfc94983906b06029c21a3ec84042cad0b51c5db3aa7b96585e08b70104f6631c,503,\xdebf20617708857ebe4f679508e7b7863a8a8eee,\x57bf3b0f29e37619623994071c9e12091919675c,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-427593.062618,-427869.715329514
Aave,2,2022-04-20T07:56:54+00:00,14620684,\x2c3247fc5d8ac32bbf8ccbf086a720bb208ac50797d72e32c7c5ac7f0ba1b0e2,336,\xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49,\xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-2152.98854973027,-6663413.44187319
Aave,2,2022-04-20T08:10:29+00:00,14620748,\x616517dd0d033080d957ceaa09483ac649d42ff463f51d070722b75d1de4ab99,79,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x1b4f9f9388e47bbe635fd80e88df4f8414c8f9f1,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1,-3093.22
Aave,2,2022-04-20T08:17:38+00:00,14620776,\x5599f185d77c01bfff1f7482cd21b631728b5645efe1be1d999164f748031037,155,\x39ac88bc800c707a0f86aaeddb09494cc4e85189,\x39ac88bc800c707a0f86aaeddb09494cc4e85189,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,-3.00006202,-124412.841974982
Aave,2,2022-04-20T08:17:50+00:00,14620778,\x8438372a22d55c1335212edd1d58b0a4d37a8ccd13894d35114906f79b2f99df,36,\x575d148e486f42f6b9f54c5632ee70401217b4f4,\x575d148e486f42f6b9f54c5632ee70401217b4f4,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-15000,-15012.405
Aave,2,2022-04-20T08:22:23+00:00,14620801,\xd07aaa69f0c62cd31147d0c1a8b02843831e9a17f7a380e370ff6f52945a14ef,50,\x2057cfb9fd11837d61b294d514c5bd03e5e7189a,\x60047c96646f087aafc2ff3dd5ccde6801cf9b3b,\x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,-5023.62746859858,-5024.46641438584
Aave,2,2022-04-20T08:23:54+00:00,14620805,\x083b52d8b8eef7d36299155b9630ec513bebbfabfaed2a914a1734fa9f5afb85,306,\xb41e0a6bc73f238e52b359b62de2ae69b3411b0e,\xb41e0a6bc73f238e52b359b62de2ae69b3411b0e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1.50034486463535,-4646.29798370004
Aave,2,2022-04-20T08:28:51+00:00,14620829,\x0f7b182b066298ad12085fe559466089735345724759445eeae90189d0669c37,314,\x0ae7542a5ebb5ca221d8a663ab366d0258424236,\x0ae7542a5ebb5ca221d8a663ab366d0258424236,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-20274.176614,-20285.5098787272
Aave,2,2022-04-20T08:31:27+00:00,14620842,\x8f8520258d7a73cae60dc7dd98bb6dda0beb4acd17aa3fc2cc9671efabc651da,38,\xe2a58de0b3a8a1143d541935bf78f04a84fb6303,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI,-18648.1388782754,-18602.6560675513
Aave,2,2022-04-20T08:32:10+00:00,14620849,\x8645b4d626da28112d74346fd394c42a39efbfc50311f47e80205fd96d6d02f0,96,\x5145f310650361bdb6234ee94424d461a075807b,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-56592.37191,-56623.5543069224
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,100,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-14529.496794,-14537.5025467335
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,114,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-19379.330199277,-19389.34931299
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,125,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-3099.103682,-3100.81128812878
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,162,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-5003056.54236493,-5005643.12259733
Aave,2,2022-04-20T08:40:31+00:00,14620886,\xfbb51568f754b7045fdc7af1b88d868d9277081027cb13f3434fa42bf008f49a,84,\x5f0091141ab99cafbcdccec983d36e5964383bd8,\x5f0091141ab99cafbcdccec983d36e5964383bd8,\x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,-2.57509090365943,-480.357457168631
Aave,2,2022-04-20T08:41:03+00:00,14620891,\x559e946e99d76e49e59c7240e7a4f3885edd82e0c0d7e5be7dc639d24e42c0d2,311,\x40f246f1cf7e20547a8ab503eb1dff59238a3dd0,\x40f246f1cf7e20547a8ab503eb1dff59238a3dd0,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,-0.8,-2480.608
Aave,2,2022-04-20T08:57:35+00:00,14620972,\xcff6660b2637f49a28ca3e668dd8b358e029967553ec66d9a8e2c9421a34ba36,449,\x32e8d4c9d1b711bc958d0ce8d14b41f77bb03a64,\x624b09d27520bb0f4d453cc94607f8157fbdeed7,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-400,-400.1116
Aave,2,2022-04-20T09:22:12+00:00,14621070,\xd898d222537530725db1c54445930d51a3a0fa224a8767180c046ef5ad43803e,69,\xf4c6f9e623e81f36bf13b20247dbeeecaf9082ba,\xe9f7734b3778827bc02569729d451c5c41d91fd3,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-60.0163549873162,-186176.134642604
Aave,2,2022-04-20T09:29:38+00:00,14621106,\x6b72946f3fbda5e6d142b3990652d2a9dea961ae96eff5e771eb515e7f48c952,171,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xe3f277382419535245a345e923898c2d43f7cbe5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-200,-621984
Aave,2,2022-04-20T09:51:44+00:00,14621198,\xb3e62bcd1bb008d558c147d045080cecf260bda3c72312f40684c354cdf66d5e,426,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xbe97e1e796a88bc6e445842d0be14e7651427166,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-0.0393983123225846,-122.417254099365
Aave,2,2022-04-20T09:56:22+00:00,14621220,\x4ee16bdcc40b665ed1c2a958612187e352ed8455d4991435a22f1234e39f38a4,151,\x5fe94d5b034c0b3fabfdec622f46279f38f33a10,\x5fe94d5b034c0b3fabfdec622f46279f38f33a10,\xd533a949740bb3306d119cc777fa900ba034cd52,CRV,-242.514888468311,-562.634541246482
Aave,2,2022-04-20T09:57:49+00:00,14621227,\x8e3e3f3c3d4081f2c7c794ef95106085ff42864793e393c803594c18f03ca11b,66,\xf8fd466f12e236f4c96f7cce6c79eadb819abf58,\x7104666702af64030f13551a7a810a338f10557e,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-826658.961315,-827199.5962757
Aave,2,2022-04-20T09:58:41+00:00,14621231,\xf7b6f59e147f6ce1bdc1b197753d20e0e41870aba424bb2b72d771a1157e49ab,476,\xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,\xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-50000,-50045.8
Aave,2,2022-04-20T10:24:23+00:00,14621335,\xa009c759952ec748badf6174aef5dcde167ab5103189a434e02268210909cdf0,135,\x9276bae93adf3e0b55228d20587e72f6f8014bb3,\x9276bae93adf3e0b55228d20587e72f6f8014bb3,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-100000,-100184.9
Aave,2,2022-04-20T10:24:55+00:00,14621337,\x20da8d06c809e74b859fe5433ac4775f5a30cc790ee0fef21ef5deaf408a094e,228,\x12220a63a2013133d54558c9d03c35288eac9b34,\x8c73d39b2da2dd1a10cc16502bc7c8d768ec74c9,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-585.703733496828,-586.763271550724
Aave,2,2022-04-20T10:24:55+00:00,14621337,\x20da8d06c809e74b859fe5433ac4775f5a30cc790ee0fef21ef5deaf408a094e,247,\x12220a63a2013133d54558c9d03c35288eac9b34,\x8c73d39b2da2dd1a10cc16502bc7c8d768ec74c9,\x57ab1ec28d129707052df4df418d58a2d46d5f51,sUSD,-606.39597168934,-607.264937116771
Aave,2,2022-04-20T10:38:45+00:00,14621401,\x86cb0c581b549f52bcebe2cddbd47721bece142617cfbda93bebb62b0e786e9e,486,\x9276bae93adf3e0b55228d20587e72f6f8014bb3,\x9276bae93adf3e0b55228d20587e72f6f8014bb3,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-155322.877235,-155591.585812617
Aave,2,2022-04-20T10:39:58+00:00,14621407,\x5a358b049c5cbaab2ab89975a007a66652b7cb0158bcc8a8a9661ef82d8845b8,275,\x9aa09d36be9bceee36b3dc81c0a5137ecf7ea13b,\x3f436e96f7fbba9dbd764294c424b38e9ff3fff8,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-201480.586012,-201829.147425801
Aave,2,2022-04-20T10:45:18+00:00,14621430,\x05a703ffe51d60a711530c4e51030d385f8ed95a6a163ff95e456b7bed54f635,110,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x188a5bc1e8d5187f670e394f2e002810bea78f9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-9.26792214961796,-28940.6624589475
Aave,2,2022-04-20T10:55:15+00:00,14621471,\xbaac71f93afcf1c047f2613bc09820a517f5942eb9a31f878e64ce198b565dca,153,\x0a9972b72910b8668755d0dc016ecc68d1cbbcca,\x0a9972b72910b8668755d0dc016ecc68d1cbbcca,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-40000,-40049.64
Aave,2,2022-04-20T10:57:27+00:00,14621484,\x1a178817350fd11a62bb9334a55f1c3c1f8986670c55a4ef2cef5105ed88d913,387,\xde7e8fb53e3eba9d49cb0bfbb9a93ac63aed07be,\xde7e8fb53e3eba9d49cb0bfbb9a93ac63aed07be,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,-827.358810411547,-5485.38891302856
Aave,2,2022-04-20T11:02:22+00:00,14621500,\x82817e39daf4e538961db9f7703e8f13406a484fff4962b96b7e76611f6b5a03,17,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x188a5bc1e8d5187f670e394f2e002810bea78f9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-4,-12518.36
Aave,2,2022-04-20T11:07:52+00:00,14621522,\xffc679a0233e386f362abf485d33557d04afa0bc955cbd3ac830ae40d8d4fa00,176,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x777999be819ffecee44a995560a9d0e97780a30c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1800,-5622120
Aave,2,2022-04-20T11:14:43+00:00,14621552,\x04253e3529e45f56cef16d6018ebb621ec75bfac83544889e6d00b21d1715bb4,16,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x188a5bc1e8d5187f670e394f2e002810bea78f9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1,-3122.55
Aave,2,2022-04-20T11:22:32+00:00,14621586,\x797acd5a2fc699d3254d48526f9f9744bf00ba3a24dad99d82b6de77a82d6eda,325,\x2801a71605b5e25816235c7f3cb779f4c9dd60ee,\xbb37ca7128a6ed57557c31013900bf978211bfd4,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-435,-435.15486
Aave,2,2022-04-20T11:24:31+00:00,14621594,\xf27fd1ddf8c3348d422d1eb84e5789a9da8d6b34d093003c8f3f0ffc6bb61806,191,\x65adb3597774b384253d47c0a55b4eadcd872808,\x65adb3597774b384253d47c0a55b4eadcd872808,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,-16.9498434671969,-116.445424619643
Aave,2,2022-04-20T11:35:27+00:00,14621645,\xf99e7d3a876b0b1286d5a083aa561322ea70d24cb28b6a4521ecd36819b50f9d,24,\x135896de8421be2ec868e0b811006171d9df802a,\x8db63f56502b8596bc2e56939c1710034e5883e6,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-21000,-21019.908
Aave,2,2022-04-20T11:38:56+00:00,14621664,\x561900ad4f0435af3ed5580f218b07c13ef00fa7447228e1f165cc8bb69ebdd7,69,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x188a5bc1e8d5187f670e394f2e002810bea78f9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-9.84606806189695,-30764.4335021195
Aave,2,2022-04-20T11:50:18+00:00,14621710,\x8ab7601991541ac7fc699d986807192c812c07e534193d96aeebe309dd32e298,471,\x2801a71605b5e25816235c7f3cb779f4c9dd60ee,\x060615da388b31b4b91ed2aa48b710e47f89ead1,\xd46ba6d942050d489dbd938a2c909a5d5039a161,AMPL,-127.153867513,-141.196740641136
Aave,2,2022-04-20T11:51:45+00:00,14621718,\xaea334311e95ad2153f42d9cb3abfa12239398489f6e37e3c3238e9b25c15b96,235,\x277bf1a335c97538f872ccd4025ea4d9f3cceb90,\x277bf1a335c97538f872ccd4025ea4d9f3cceb90,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,-1.84752125,-77593.9710779
Aave,2,2022-04-20T11:51:55+00:00,14621719,\xb4cb37b6a2db6b2c13137082291c75f24122a5a9c68d9676588ee4b94d7992f5,132,\x135896de8421be2ec868e0b811006171d9df802a,\xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-15000,-15008.355
Aave,2,2022-04-20T11:53:06+00:00,14621728,\xbc0a307573d33c77f31c857feb0da81cea62fc2ad06e372eaa5b16735e4ffae4,90,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xd0554b8dc33b4be4bee98718a7b5f8009a67a6b7,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-40.0241890239104,-125723.982561907
Aave,2,2022-04-20T11:53:10+00:00,14621729,\x41bb50b7bbfdf009abfcab1866240eec0318186dfb94dc1522874985e3ec200d,167,\x20f5c102d55be72aef09e6d5325b19db5448abe8,\x20f5c102d55be72aef09e6d5325b19db5448abe8,\xd533a949740bb3306d119cc777fa900ba034cd52,CRV,-108.967071194242,-259.341629442297
Aave,2,2022-04-20T11:53:17+00:00,14621730,\x2a0157577b600bcbfb7a5aeb5d0046b5054d5996d7b75980c596529ca7fbe68a,200,\xa2a3cae63476891ab2d640d9a5a800755ee79d6e,\x058f7d14f702316f2c06a3e39b554343cc42a81f,\x57ab1ec28d129707052df4df418d58a2d46d5f51,sUSD,-1177055.291902,-1177027.04257499
Aave,2,2022-04-20T11:54:55+00:00,14621735,\xcffda1c7a4f9e82f2c0b5fe178d84030d57aaa1c44af10e325a060cda647f245,165,\x135896de8421be2ec868e0b811006171d9df802a,\xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-5100,-5102.8407
Aave,2,2022-04-20T11:55:06+00:00,14621736,\x6fc933b2335f7f7ccf98d65668a376191362ed691dc0bee1550c1cceedae2274,638,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x59ce4a2ac5bc3f5f225439b2993b86b42f6d3e9f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-800,-2512960
Aave,2,2022-04-20T11:55:46+00:00,14621739,\x0774c4f5ab374545907148829d98b044e686b99aff6a802c4a342e5ef55e1014,115,\x6672a66348fb1792767b34fdcfdb2a63c59f37c6,\x73f7092510e44915cb177684db7b1f101aeecb8d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-2239.98976007794,-7036255.83435684
Aave,2,2022-04-20T11:57:27+00:00,14621747,\xd835fccacf62ba95f85de52cd227f157b107b7e1a683355bb0bc758cc138c4b6,166,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x9cd9f38caf08999e660af70d11bb9ce08f16bc42,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-100,-314892
Aave,2,2022-04-20T11:58:20+00:00,14621754,\x801bbbaed108cea39972ce7688f78343e48c017173af38e0bc2c592e690942c6,270,\x9a2b9a532dfc75527135bab97c14feecc2b60138,\x0fb8f52b2f48067a8ebfc9429d1a416865f86f38,\xa693b19d2931d498c5b318df961919bb4aee87a5,UST,-1665011.605715,-1672139.52039907
Aave,2,2022-04-20T11:59:20+00:00,14621762,\x2e5af8056084133fb9bd17fa35eca2fcae6a4b90ce9e455e4848f4ecd11bf927,227,\xf29f1e3572dd6f525f31826ffc696fcb048c51c1,\xf29f1e3572dd6f525f31826ffc696fcb048c51c1,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,-11.0676091722486,-34824.5642887553
Aave,2,2022-04-20T12:13:37+00:00,14621836,\x2fcc77e7c67b4d1b5fd09026c6632efeec708e949b5f977fd2c32a39b6d779ad,364,\x135896de8421be2ec868e0b811006171d9df802a,\xa3475ce5210292b9c430ac9d963ec397df1a5f8d,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-45040.5,-45053.201421
Aave,2,2022-04-20T12:15:37+00:00,14621846,\xe249f7f4243a1bfbb556dcafb04513fde3d9d40803a3306d2f72e68e2de6bf5a,112,\x3a8f8d5d6792849baebeb57623120d596f1a30e1,\x3a8f8d5d6792849baebeb57623120d596f1a30e1,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,-100.021341952862,-1440.30732412121
Aave,2,2022-04-20T12:16:55+00:00,14621855,\x02fea4fe26c066438dc02889640ecbb0334e7a222cde3796920590dd513e738a,311,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-42.738604,-42.755528487184
Aave,2,2022-04-20T12:25:09+00:00,14621886,\x0d9a6f48d7accc8b50de3427585811cd5e0530d5da4eb813e183e32170a8e912,87,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-30.3591843436633,-30.3840485156408
Aave,2,2022-04-20T12:26:34+00:00,14621891,\xe06aaa2abb0a8a6f9998aacc4f3a321702fc04e61dc69bb07670fed4d3a3fb1e,95,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-58.434195,-58.502153968785
Aave,2,2022-04-20T12:27:16+00:00,14621894,\xe8bb8d69c34c52b58301666cd21b47956d7d2227b9cd5ae9628ef96c720a9342,160,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x59ce4a2ac5bc3f5f225439b2993b86b42f6d3e9f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-700,-2203425
Aave,2,2022-04-20T12:34:56+00:00,14621925,\x23e29a25d9bb5f8e2952cc3913942eaa13fb19eaec7df3e6ef48b3900e7df3a8,172,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-0.0100000017764668,-31.5281056008622
Aave,2,2022-04-20T12:41:52+00:00,14621966,\x609bbfd46fd793359da74e68c901fa34efb9d65cae7e641b94babf1943fe1051,289,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x59ce4a2ac5bc3f5f225439b2993b86b42f6d3e9f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1420.63705799786,-4483644.20600588
Aave,2,2022-04-20T12:42:32+00:00,14621972,\xd75a04ffa28b66ce045d234a717137fcd8df601ef4e76053ace55f89f31461c9,283,\x59ce4a2ac5bc3f5f225439b2993b86b42f6d3e9f,\x59ce4a2ac5bc3f5f225439b2993b86b42f6d3e9f,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,-150022.179599028,-2166320.27340997
Aave,2,2022-04-20T12:44:09+00:00,14621978,\xecd8f89817bd42b8b9bc8e40dbdc9b07c004bad9afb17b88f3e2c78af9ae5fad,249,\x32e8d4c9d1b711bc958d0ce8d14b41f77bb03a64,\x1a99c8c86923127b714a4a8e4fd2c7cb4572f84c,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-1000,-1000.955
Aave,2,2022-04-20T13:07:56+00:00,14622094,\xb720bca63a40f657c4b8b762a4ed17141e16005ede644dcb9c210d8f2ce004f7,309,\x5ae92f515e2505f8dec1e61355f1533bb8627090,\x5ae92f515e2505f8dec1e61355f1533bb8627090,\xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,-60.0069968804013,-946.310340803928
Aave,2,2022-04-20T13:15:16+00:00,14622125,\x3e8160e6ffae78358c5b5c8915acbed5d60c4188253c9935390648fcb4b1efe6,338,\xb1834cbcdfdba84c278666e2a414b02f14d1f784,\xb1834cbcdfdba84c278666e2a414b02f14d1f784,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-3400,-3402.7608
Aave,2,2022-04-20T13:26:43+00:00,14622180,\xbdb9e06513fefa9360adc91915d6fb2a9c87dd40a9aaeb9926f29258eb9eafce,335,\xbe83db0d0c01df9b5b2f58f62a124e2719eeaf10,\xbe83db0d0c01df9b5b2f58f62a124e2719eeaf10,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-95827.9793352656,-95908.5706658865
Aave,2,2022-04-20T13:30:26+00:00,14622200,\x09055c7d8d2006b8d166bbb0538e706b61040a52c4cb497cce04457a56238f9e,215,\x94269a09c5fcbd5e88f9df13741997bc11735a9c,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-14344.1676725383,-45181402.7766379
